True,Predicted,Predicted_prob
200127,200127,0.856798917771828
275442,275442,0.9846956007252445
232749,232749,0.7510100250626567
346062,346062,0.4838683163687043
275441,275477,0.6715037603786245
201479,201479,0.785209763946791
200538,200538,0.9205090326898068
200278,200278,0.8393313007151586
232901,232901,0.4529330512031832
275477,275477,0.904447573990902
232911,232901,0.6492103174603175
278125,278125,0.3764651456479816
278297,200297,0.15096449973508252
346081,364251,0.440343214479405
200278,200625,0.428971606645827
346061,346061,0.5173913174099972
375022,375022,0.9412859025032938
200121,200121,0.4711669143166858
275402,275258,0.32485037667420896
200277,200277,0.6464625010810812
275125,275125,0.851229689451603
200532,200122,0.42781365078619726
117213,115944,0.4128905565623429
201378,201378,0.5997727272727272
246592,246592,0.6338606380050024
282701,282701,0.44560613903005203
314125,314125,1.0
200057,264037,0.672738095238095
200595,214035,0.19722883597883598
275441,275441,0.9343133696461977
275441,275441,1.0
264701,264701,0.21217812680119522
232724,232724,0.8613202586886799
104741,104741,0.9401622019418727
278124,278124,0.9003314331320982
275271,275271,0.41146653344182227
200012,200012,0.6285000000000001
200595,264595,0.11021243439100582
246538,246538,0.6800530686221454
101927,101927,0.974517718715393
275478,275478,0.704256396477086
264714,264297,0.40268790019223244
278277,200277,0.37547055132348106
264701,264701,0.37606681488790294
201378,201378,0.9977251082251083
275122,275122,0.9371235968406255
232126,232903,0.3323406676116417
164501,164501,0.7798574659763006
167055,167052,0.5251404289416741
375984,319741,0.564737786434397
275258,275258,0.7112140130378455
175907,175907,1.0
232726,232726,0.9238015042116419
178885,178885,0.6313932987595916
175890,175890,0.94
200367,200367,0.4900958949373028
200621,200621,0.22838674373354054
275124,275124,0.8066809698465052
346062,375958,0.6446468112277668
275477,275477,0.7642082800336186
200155,200155,0.31370496822282296
232726,232726,0.9238015042116419
100910,100910,0.8956297067626373
264809,264809,0.39176966775509586
203478,201478,0.9753343498318868
275442,275442,1.0
200124,200124,0.813525609312398
364309,364309,1.0
375959,375959,0.6207832167832167
375966,375959,0.25375
275368,275368,0.5207676219963546
175890,175890,0.94
375957,375957,0.9975
175835,175890,0.39135011033640166
232369,232369,0.3746977801308251
115990,115990,0.8252306973076103
264704,264807,0.5841273029264756
275542,275542,0.2611943500118022
101611,101621,0.9861337662337663
275014,275014,0.5253976457174074
100695,100695,0.3326135531135531
200594,278594,0.739935130510688
215994,215317,0.15719352139304713
375957,375957,0.8519977595714873
314125,375965,0.37958504123598674
264037,264037,1.0
201379,201379,0.7272337010972368
175844,175844,1.0
275273,275273,0.6762814709759642
275271,275257,0.3348481437530457
101981,101981,0.7600738524456679
275124,275124,0.6415551927164515
235998,235998,0.4292212506682119
200513,200513,0.8505461423330141
364264,364264,0.8494722099366062
264807,232774,0.11607063246737159
375957,375957,1.0
264478,264478,0.7471089086275452
275477,275477,0.5866949137515175
275388,275368,0.47549337550804416
275479,275443,0.25142356985928266
100659,135932,0.42435667218836676
275553,275139,0.23743439279617584
275609,275055,0.33
146941,146941,0.9537866571056755
275539,275539,0.810158368714187
141791,141791,0.6919082167832167
175834,175834,0.5220160957139827
200122,200122,0.9092259549709155
375022,375022,0.9781515908250092
175841,175844,0.5245717893217892
364265,364252,0.38297191843244477
275125,275125,0.4143043535224295
180045,180045,0.30323681218579407
200336,200336,1.0
264724,264807,0.47764106148974833
100892,100892,0.7981030118578555
131510,131560,0.5320396661087449
264704,264704,0.9120886549978913
264702,264702,0.5282731673031383
364252,364252,0.9989651416122004
200125,200125,0.8627372078697383
101623,101623,0.999090909090909
264398,264718,0.36222462133417493
375312,375965,0.4621986109007817
200019,275126,0.23
264204,264127,0.40542740592740595
275129,275056,0.335229797979798
200336,200336,0.9268231721140548
264258,264258,0.9094104593728163
200387,200387,0.40993723726989645
275125,275125,0.9087246829543584
314124,314124,0.9618308270676691
235512,235435,0.2595532764519617
200057,200057,0.4309581320450886
275479,275443,0.6792537507142847
275157,275157,0.8352643817455018
232726,232726,0.7534842796230845
275477,275477,0.8815612103545385
200538,200538,0.4640872572515372
375985,375985,1.0
375050,375050,0.98
275607,275124,0.08771305621473434
275388,275368,0.5990494205065845
175830,175830,0.2173561641451306
275258,275258,0.7489728277050228
301499,301499,0.9021052631578947
264434,201594,0.1662346818856926
282701,282701,0.4712298851921372
104705,104705,1.0
200279,200279,0.25350066334631555
132795,132795,0.8396147798742138
232596,232596,0.96
141791,141791,0.833686147186147
375957,375957,0.5493736321115328
275126,275126,0.9885454545454546
375957,375957,0.8975657894736843
201263,201379,0.7627979797979798
275478,275478,0.8032959308661834
200437,200437,0.25138265845973196
369237,369237,0.870501969708512
200336,200336,0.8998241339783566
201037,201037,0.8169070027195023
375853,375853,0.8511582065165658
278535,278535,0.46085418629320635
275128,275128,0.718464044370995
232513,232513,0.9433333333333335
100227,100227,0.38507606664083655
275442,275442,1.0
375958,375958,0.4175687085677772
137791,137791,0.6991131883682192
375985,375985,0.6841806205275635
175907,175907,0.5116720085470087
378105,378112,0.4938381321520856
275442,275442,0.999090909090909
278124,278124,0.9003314331320982
232737,232737,0.8534912794004
264041,264041,0.42216252078843863
215312,215312,0.9571428571428571
200278,200278,0.5109207285095692
215673,215673,0.7366621425409519
200124,200124,0.413512346466487
115990,115994,0.21003058103975533
378108,378108,1.0
175836,175836,0.5183468059718062
364821,364821,0.37530711966751523
375824,375824,0.39025574897915327
200539,233336,0.475625
275368,275368,0.6082445276539206
278115,278115,0.9070826529561913
375852,375022,0.455942501942502
175844,175844,0.6546820280017898
215673,215673,0.7366621425409519
375953,375959,0.9755263157894737
278116,278116,0.569812030075188
175835,175835,0.7986780555720173
378107,378107,0.8819852830176353
264397,264807,0.48128081055738675
201011,201011,0.988
375021,375957,0.5211326761424661
275441,275441,1.0
375953,375023,0.5500858493358493
375966,375966,0.9466666666666668
275123,275126,0.7028710749407081
200125,200125,0.7522661392747853
275441,275441,1.0
364251,364251,0.501161774335149
264477,264701,0.40254050084666504
100892,100892,1.0
200277,200277,0.41940851724408107
200124,200124,0.9956081081081081
202538,202378,0.4447665164069095
375853,375959,0.25858276731014246
346063,346063,0.9502857142857143
275641,275387,0.23381634848840818
275258,275128,0.19023017807632758
200128,200128,0.9435839871178825
131560,131560,0.9709375
201319,201319,0.6638152895222871
216674,216672,0.11385964912280702
278538,200538,0.4640872572515372
200125,200125,0.9725608531786776
275271,275271,0.7599914736870694
275389,275389,0.4417054687290624
275034,275034,0.969025641025641
375024,375953,0.33540552863139184
375959,375959,0.37139191611310063
246125,246125,0.45810617377991286
101621,101621,0.9295429769392034
200072,200072,0.2395296679343103
132783,132784,0.21135278426718468
232436,232436,0.9966666666666667
275512,275512,0.9633333333333334
232739,232769,0.4904000305250306
232901,232901,0.7864597122652122
232726,232726,0.9238015042116419
375959,375959,0.47140802796800024
232749,232769,0.3342083300830873
160967,160967,0.5253329050623211
333113,333113,0.4820076035076034
232774,232367,0.33911324337038956
275512,275512,0.2424793632968753
375958,375958,0.9979166666666666
100892,100892,0.4915659568156089
375023,375959,0.37139191611310063
201037,201037,0.5133333333333333
200532,200532,0.8303947185057509
101621,101621,0.9861337662337663
232776,232776,0.7539166987227329
235289,235289,0.7556910956885268
200125,200125,0.9994736842105263
175844,175844,0.9183086698475246
278235,278232,0.49457691039854135
200626,232903,0.759302326232231
200011,200017,0.47
200439,200439,0.5639955541559363
200438,200438,0.9733781811870047
200011,200011,0.5697987540142798
275388,275388,0.42911110422418647
375022,375022,0.9716684149184149
275623,275273,0.5643789830774338
215312,215312,0.9275053691406632
175844,175844,0.9025
201065,246122,0.34308206915044515
264717,275641,0.2368351706273907
275298,275125,0.5342178197176741
201262,201262,0.38887232952936385
200279,200279,0.48059141848930037
200437,275477,0.5348837602093013
100210,100210,0.40500652060355735
275124,275121,0.21
314125,314125,0.6012699723006785
201041,201041,0.2326778891169884
175836,175836,0.5875618523883361
375050,375050,1.0
278125,278125,0.8366619955064762
264705,264705,0.8163254122954114
146906,146905,0.5998244308688387
375957,375957,0.7977209414443251
264808,264705,0.7747367986708622
216635,216622,0.8775138783630158
264258,264258,0.4881320854419555
275129,275129,0.8456147155331781
375985,375985,1.0
124962,124962,0.8090720208515846
200538,200538,1.0
275125,275125,0.5342178197176741
375959,375959,0.6871836881194417
275542,275542,0.6016721658053915
375953,375953,0.980126984126984
275125,275125,0.473698582480351
364265,364265,0.4895121404417179
200125,200125,0.9674805044830821
216906,216906,0.485687899730023
275154,275124,0.5388195709567847
278124,278124,0.8240249200945385
275124,275124,0.7442216477892258
150998,150998,0.38790585516825343
200277,200511,0.16018506656145648
131561,131560,0.3604400941363665
175843,175843,0.7067669957485856
346062,346062,0.4702240676992092
346072,346062,0.4702240676992092
200438,200438,0.46597563934236874
264707,264701,0.353424736250168
364252,364252,0.9989651416122004
346061,346061,0.7259562707226399
332151,332151,0.9929004329004328
131570,131180,0.7381071340846536
175844,175844,1.0
175835,175835,0.9939473684210526
201041,201041,0.24141074284374564
375957,375957,0.5153792820417801
232067,232067,0.6698516615337643
178885,178885,0.8025762504564752
264124,264124,0.10641822405714096
375021,375021,0.5646862071620962
275124,275124,0.5388195709567847
275271,275271,0.7402830837762424
216622,216622,0.7812025684717048
175907,175907,1.0
264123,264716,0.1018090550133962
175835,175835,0.8287030168781757
278538,278538,0.9381870430413869
215312,215312,1.0
301497,301497,1.0
232787,232787,1.0
278247,278124,0.8240249200945385
100892,100892,0.996
275125,275125,0.1592761904761905
200124,200124,0.80364888942076
275128,275125,0.678102157473781
232737,232747,0.39203226036266314
280990,182701,0.103616573097204
175844,175844,0.8843451146708388
364266,364253,0.49
364821,364821,0.7128929780129318
275129,275129,0.8417390134623035
301498,301498,0.9914285714285714
375022,375022,0.6845128205128205
200077,200071,0.34205330386184785
264807,264807,0.168328219485322
175836,175830,0.2173561641451306
264478,264478,0.7838627458436115
200154,200157,0.18395265614054587
175835,175835,1.0
375959,375959,0.993125
375959,375959,0.8951111414814976
200278,200278,0.8278221225601802
375852,375852,0.3229710743281682
264482,264702,0.307578526313606
264808,264808,0.4376969537815125
201020,201011,0.6680119602360982
375955,375955,0.582000899336609
275135,275135,0.3121814363717928
246021,246021,0.9821692172804082
275387,275387,0.21605995384276547
200596,200596,0.879179249474688
264807,264704,0.3047717601814282
275401,275401,0.6311476403677951
375031,375031,0.9844444444444445
132882,132882,0.39904812156297553
175835,175835,0.631885453546644
131531,131531,0.44644150061565774
200154,200154,0.8296275330475054
375032,375032,0.9551470588235292
375957,375957,0.46171896678643615
103701,103701,0.92
131510,131510,0.47256492921877075
275125,275125,0.8678267726911489
167200,167200,1.0
100892,100892,0.5065833333333333
375959,375959,0.5759229608546476
200072,200072,0.2395296679343103
375032,375032,0.7778399636539172
264478,264478,0.825700411033653
201377,201377,0.8398339428355505
132886,132886,0.8356761498340446
232751,232751,0.49060783811294373
115990,115990,0.7089625813655814
375021,375021,0.9785271929824562
275125,275125,0.5342178197176741
246398,246398,0.9705979529641767
364251,364251,0.6733877780082135
235990,235990,0.9559335839598998
131199,233997,0.41885919513190034
200621,200624,0.23889996105448896
235288,235288,0.8926470588235295
117213,115946,0.3715033145319792
200154,200154,0.6499921215987635
216664,216664,0.4456661934158832
100226,100226,0.574659090909091
175836,175836,0.29453985876971694
100892,100892,0.8352626553426594
275128,275125,0.678102157473781
346061,375957,0.5493736321115328
275298,275298,0.2751293849464952
364309,364309,1.0
200125,200125,0.9674805044830821
275997,275997,0.9956818181818181
175844,175844,0.8843451146708388
235511,235511,0.84
275258,275258,0.619635715101346
175907,175907,1.0
264715,264705,0.23407367782224636
378101,378101,0.5602396936396938
200125,200125,0.9676984126984126
200623,200623,0.9665254322013043
160078,160078,0.9091448359267568
260532,260538,0.19949743866182487
264704,264704,0.8658827056273496
200511,200511,0.9612519049903793
235289,235289,0.6932267870385754
200154,200154,0.7210328964171829
101621,101621,0.9695429769392034
201066,201066,0.9384603023967548
216514,217311,0.42473114745746215
100211,100211,0.998
167200,167200,0.2649454804855371
200596,200596,0.8691792494746879
200438,200438,0.25413948888407845
175907,175907,0.8751086245820288
264705,264705,0.3992990619472312
234125,234125,0.9214261426978818
232901,232901,0.7864597122652122
375022,375958,0.4175687085677772
275297,275297,0.633932078684521
232297,232747,0.39203226036266314
346072,346062,0.3978299215427461
201046,201046,0.40320863800965584
232435,232435,1.0
201477,201477,0.5865008877372218
332176,332166,0.8352480759515797
246398,246398,0.30951751365910046
346081,364251,0.4206988943786131
200336,200336,0.9595
375050,375050,0.99
232903,232903,0.9933333333333333
233916,233916,0.871281400927089
200154,200154,0.9567956858815991
200298,200298,0.9493903884368016
105016,105016,0.3830357305525549
375958,375958,0.6446468112277668
236901,236724,0.5190588354513761
275257,275124,0.509491269299523
375954,375954,0.30071586231438907
201039,201039,1.0
160351,160351,0.42306630049138305
264807,264807,0.7225906234803198
200124,200124,0.5428842683191996
375021,375957,0.4241251397309174
333111,333111,1.0
346081,364251,0.440343214479405
375022,375022,0.5783836565201906
275552,275368,0.23740409064022183
264124,264124,0.23984615617065372
200388,200388,0.657434150148773
200437,200437,0.9582695008499268
101897,164907,0.32907230699235557
333111,333111,1.0
200125,200125,0.9994736842105263
232369,232369,1.0
375957,375957,0.7239532384757555
278232,200625,0.6735452891568847
275124,275124,0.9224141856158239
275542,275542,0.6010401846402486
275442,275442,1.0
175835,175835,0.8122178922576634
264011,264011,0.9188384732405155
346074,346074,0.5409004395261419
264724,264724,0.91884392151753
124884,124884,0.6816385625563095
232944,232594,0.98
175907,175907,0.8985750566490325
200277,200277,0.4504426223041651
200512,215622,0.18225881496837343
178990,178990,0.4492382324004937
275273,275273,0.8582696772978743
275126,275126,0.9985454545454546
215312,215312,0.7178253968253969
275125,275125,0.9192263663967613
131560,131560,0.08508056838562758
275126,275126,0.9794402362557385
182702,182702,0.9390356431449319
175907,175907,0.989090909090909
160351,160351,0.42306630049138305
201595,201595,0.5957924424703563
175836,175836,0.6109920634920635
216664,216114,0.3355045039547737
375024,375023,0.5837282451847668
200126,200126,0.9952787878787878
233916,233916,0.5266666666666667
278115,278115,0.8373719924803774
275125,275125,0.5342178197176741
364308,364308,0.9753846153846155
175835,175835,0.9071698412698413
200057,264037,0.5480268590210136
132798,100892,0.2826976781832871
200625,200398,0.4831120152028229
215601,115944,0.34245133161843455
275271,275124,0.5388195709567847
301498,301498,0.9811904761904762
275477,275477,0.20469472207222925
275997,275997,0.3019090909090909
200368,200368,0.6072014424414212
375964,375964,0.8558346247017515
275124,275124,0.4407863951398994
275368,275368,0.24764453046673576
264712,264702,0.295
275125,275125,0.678102157473781
375950,375959,0.37139191611310063
216906,216514,0.30659416835266795
124994,124990,0.22723245115987534
232126,232126,0.44299999999999995
200298,200298,0.911075703316557
136794,164909,0.15384453781512608
275442,275442,1.0
224134,224134,0.6607246472029948
200625,246092,0.07370438121778501
200538,200538,0.9205090326898068
264725,264725,0.8954545454545455
278122,278122,0.8441770449407835
264482,264808,0.3110495562902935
375959,375959,0.47140802796800024
275298,275125,0.5342178197176741
375851,375851,0.8722968616350962
164510,164510,0.9140366940695199
375022,375022,0.5216169677845375
101927,101927,0.9260776236815392
275154,275154,0.9186007685453218
200297,278297,0.8320887436765482
200538,200538,0.7177935735830797
232763,232763,0.5813996809191313
131199,131199,0.6518419059066594
332104,332104,0.7815123932939473
275542,275542,0.8910338695361074
335101,324061,0.5844701687201685
200398,200122,0.26024008580652747
160927,264011,0.14700869439109954
275299,275299,0.7362123282203137
132882,132882,0.41418597806150004
332166,332166,0.9052480759515799
264139,264139,0.3212759484118481
375953,375953,0.980126984126984
167200,167200,0.946087214699708
224134,224134,0.3288446664054954
200513,200513,0.5589367283389025
375959,375956,0.4879900829503111
275441,275477,0.5541314707859826
375003,375003,0.14631516496361907
201379,201379,0.7272337010972368
200278,200625,0.2018649509128738
175907,175907,1.0
314126,314126,0.7036562149121107
101925,101925,0.8425062214237075
232069,232069,0.9791102525660247
375050,375050,1.0
132886,132886,0.9544261498340445
200058,200058,0.6832738095238093
275126,275126,0.3092083160717265
200126,200126,0.968618265993266
364278,364265,0.6995980444286894
131584,131584,0.5635407278646474
200128,200398,0.5258940834571593
200013,200013,0.7676408137229938
200538,200538,0.2693885572922141
164907,164907,0.7777562939980551
200124,200124,0.9618935355699904
200594,200597,0.3192020622404009
275257,275257,0.8483359988833351
375956,375959,0.5417710491263122
246127,246127,0.5364040037401776
175835,175835,0.8287030168781757
275259,275126,0.389609272610731
375957,375957,1.0
264705,264705,0.7747367986708622
200367,200367,0.09221602538907474
200122,200122,1.0
275126,275126,0.3092083160717265
201038,201038,0.20370218325824332
375021,375957,0.4883035753111503
364309,364309,1.0
375031,375957,0.7865841804886747
364264,364251,0.4810728225119373
235434,235434,0.34432142857142856
232747,232747,0.39203226036266314
200334,200334,0.36737639756124985
264808,264808,0.9779458715304304
275258,275258,0.565264609083172
200438,200538,0.2995807120944298
364251,364251,0.8073877780082137
246434,246397,0.563998694440122
346071,375957,0.40999818492355516
200438,200438,0.9733781811870047
115946,115990,0.6069029051987767
201379,201379,0.7298842149685438
375021,375021,0.9324898690636474
175841,175835,0.631885453546644
375957,346061,0.4481699216552929
364252,364252,0.3906386641227371
275129,275129,0.9922435897435897
232279,232279,0.8449795147238044
275442,275442,0.9946750106532716
200438,200438,0.9366235725059255
275441,275441,1.0
364822,364822,0.7428724899626511
178126,178142,0.2976072534095519
200369,200369,0.4180221889221889
275388,275388,0.7960916889986127
200124,200124,0.8216074308672838
200367,200367,0.4649612411710653
178124,178124,0.5025959486310162
246091,201064,0.5010201125103275
201011,200011,0.7294710111727354
100290,100232,0.4812845319942879
278232,278232,0.3513389000428838
190004,131199,0.1315822918783445
375958,375958,0.865044688113893
188890,188112,0.6693107165335309
275156,275156,0.6969093216719103
200299,200299,0.6898098865658889
264724,264724,0.91884392151753
200124,200124,0.9128333333333333
200298,200298,0.8760893454280937
200625,200625,0.48479222599931404
175835,175835,0.9939473684210526
275056,233336,0.180625
375957,375957,1.0
232434,200437,0.23881073274652134
278277,200277,0.4792359862707354
200624,200624,0.6251070171658406
232747,232297,0.2945314300466853
264702,264702,0.1290309216607408
375031,375031,0.9048504568831581
275388,275368,0.6082445276539206
101621,101621,0.8825992119555672
278115,278115,0.993608521158326
232751,232751,0.49060783811294373
178125,178125,0.7404980147328195
275369,275369,0.3955910020677728
260531,260531,0.24057632922330285
264808,264808,0.8716161576399412
100892,175907,0.7703055555555557
232511,232511,0.9913592233009709
232717,232717,0.4392572406926098
346062,375958,0.6446468112277668
200367,232751,0.08046778469918803
364308,364308,0.92
160201,160201,0.18399346903804834
275129,275129,0.9824313725490196
201039,201039,0.99
275125,275125,0.9206663150042625
275124,275124,0.6415551927164515
275983,175841,0.14905028305028306
232903,232903,1.0
175907,175907,0.9656875005581902
201377,264704,0.3047717601814282
346081,346081,0.5412066459125283
375964,314124,0.23668974352535957
200126,200126,0.5308570322549574
278115,278115,0.8652944937347216
275621,275297,0.4594198806488253
278512,278512,0.885405473147946
100910,100910,0.8956297067626373
200277,200124,0.24755795390999122
275994,275994,1.0
364265,364265,0.9995238095238095
264398,264705,0.24291185339554885
264397,201261,0.16847936490141824
275388,275368,0.47549337550804416
275615,275272,0.3268011087802361
349026,360985,0.19530834557585994
201077,201077,0.2241464147289701
200622,200622,0.5734063209132867
390002,378108,0.14521198328180465
275124,275124,1.0
315933,315933,0.889930382940976
160030,160030,0.983625
200017,200017,0.9368226880188145
167990,164991,0.47390566770505965
200126,200126,0.5018931458944584
160453,160376,0.11774423378625266
175844,175841,0.7239606588353391
101621,101621,0.9915
375022,324062,0.54559475907201
175835,175835,0.4085338042376159
275443,275443,0.6731557736734156
275034,275034,0.989978021978022
278124,278124,0.9940344294003868
175835,175835,0.9939473684210526
200154,200154,0.6499921215987635
200012,200012,0.4173359788359788
215691,215691,0.6020761632963653
232367,232367,0.33911324337038956
103701,103701,0.86
200278,200625,0.34879542349981724
275129,275129,0.7164183519711466
275124,275124,0.8066809698465052
101927,101927,0.9386688334957896
200125,200122,0.4251803131485238
364265,364265,0.6138519142148176
178872,178990,0.36294065176709267
264125,201065,0.24536330532505082
275369,275369,0.3559448240850525
175836,175836,0.6140892013822266
275401,275401,0.30797155185166475
200126,200279,0.426
100230,100211,0.4817662343307025
275367,275387,0.3570973798340107
375959,375959,0.7198302541362778
101963,101963,0.9959583333333333
200297,200297,0.19471404837852205
200277,200297,0.4300594849577134
246397,246397,0.566533499546344
217313,217313,0.7488170988783392
132882,132798,0.5847005730382989
104705,104705,0.932
216907,216907,0.7905224975709647
275258,275402,0.3081078157411238
375023,375959,0.6270973031551949
375957,375957,1.0
200017,200017,1.0
278115,278115,0.7537370046468602
375959,375959,0.37139191611310063
275124,275124,0.9637330645193871
264807,264807,0.15567032268704048
175830,175835,0.631885453546644
375023,375950,0.34631030375743405
175907,175907,0.8835484826774465
216664,216664,0.9415728137056807
264433,264719,0.12844267320563188
375958,375958,0.6446468112277668
101621,101621,0.9295429769392034
200124,200124,0.2400579539099912
200336,233336,0.2609698275862069
232751,232751,0.9141764916815973
200017,200017,0.3055686630369026
278115,278115,0.9497956259426849
275441,275441,1.0
232725,232902,0.6050701633252021
200125,200125,0.9822754402368709
100977,100977,0.5061554785041443
346074,346061,0.4481699216552929
200279,200279,0.8883196335758912
246996,246996,0.8190172368282124
201020,201020,0.586845238095238
375022,375022,0.7464881046550392
375959,375959,0.7198302541362778
364251,364251,0.4810728225119373
200513,200439,0.4101841057751472
275442,275478,0.795433405165396
314125,314125,0.9779680880713488
200011,200011,0.968060473341147
214035,214035,0.4617284806696573
201262,201378,0.6217966070844135
200438,200438,0.7297951431481182
264717,264717,0.506653363419798
275367,275137,0.3185431605077045
275387,275367,0.12699321082789886
200511,200511,0.986875
264297,264127,0.4831412792761636
136881,136881,0.2892114412055047
131510,131560,0.6721579413117812
200625,200125,0.36556757563405656
175836,175843,0.4130666040803216
375957,375957,0.850640639508961
232747,232747,0.6317490354342034
115944,115944,1.0
200125,200125,0.9674805044830821
232298,232738,0.6134412996704018
200124,200124,0.9960028449502134
216664,216664,0.4456661934158832
246124,246124,0.9738744222047794
200631,200387,0.6386428717225849
200438,200438,0.8717734008631526
275124,275124,0.4754973595903321
200011,200011,0.96
375822,375822,1.0
275625,264298,0.17981419644555882
375984,375984,0.8451670751633986
200011,200011,0.9979310344827588
100211,100211,0.998
378108,378108,0.7166822523262176
235512,200512,0.17208328611247242
164903,175890,0.23
275127,275127,0.6079631712220438
200513,200513,0.8505461423330141
264124,264124,0.8664256854256854
200439,200539,0.7413632052539495
315934,315934,0.6085815047021944
280990,280990,0.7063950049406013
108733,108733,0.45964783610896914
178990,131184,0.5623813979761865
200017,200017,0.963334987593052
264724,264717,0.2968847225483781
314124,314124,0.9918308270676691
200512,200512,0.7542690119704405
188112,188112,0.8011231809509544
201012,201012,1.0
275997,275997,1.0
264014,214041,0.2973733756103385
315931,315931,0.9574771350831991
104741,104741,0.9401622019418727
175834,175843,0.33472159974610266
101612,101612,0.8864024544216954
264808,264808,0.9252342397925284
375956,375956,0.6450760456273764
200538,278538,0.669534848118612
232901,232901,0.9984000000000001
375959,375959,0.37139191611310063
275137,275137,0.7583596336859043
232334,232367,0.33911324337038956
275402,275552,0.320886850736355
375959,375023,0.5119135472370766
275271,275271,0.7599914736870694
264717,264717,0.42750038564224774
136931,136921,0.3613809523809524
104705,104705,1.0
232279,232279,0.6932741685381208
264808,264808,0.6185000313972752
275125,275125,0.6421187818227293
275443,275443,0.7212008894633215
264039,264039,1.0
175836,175843,0.4130666040803216
324062,375022,0.7421077405355182
233701,233701,0.7711178890430378
200053,200053,0.6747003816924939
232901,232901,0.45587214721153013
264297,264704,0.056013726073227736
364309,364309,1.0
200438,200438,0.8842734008631525
375984,375984,0.457861685307174
278124,278124,0.9003314331320982
375022,375958,0.9979166666666666
101925,101925,0.8180998181117601
275271,275271,0.5635246720806293
375022,375022,0.8118750909608107
200019,200019,0.961
278532,278532,0.25894981033730474
278125,200125,0.4257065971327625
200038,200038,0.5618246642246643
232937,232937,0.5118430073010183
275542,275542,0.2762912675946751
275443,275443,0.5162597720986998
275479,275479,0.705299810590779
124962,124962,0.5744288092657982
200155,200155,0.9746716697936211
278124,278124,0.31178250307500854
346082,346082,0.7908947031640529
278124,278124,0.9985228070175438
178063,178063,0.961090495036759
232761,232511,0.5133863420339287
275441,275441,1.0
275479,275389,0.5595893029983308
232719,232719,0.6888321041098975
275126,275126,0.9815474930340479
264397,264397,0.6104061491680927
200072,200072,0.97
224119,224513,0.2599634072376385
364309,364309,0.9946153846153846
149992,149992,0.8360299083841918
364309,364309,1.0
200387,200387,0.9712874235059877
200334,200124,0.5004738336796153
133882,132882,0.2421853041071712
175836,175836,0.9381651119824302
201012,200012,0.39736077722513874
275126,275126,0.9794402362557385
378108,378108,0.7166822523262176
200053,200053,0.1284681089976
188112,188112,0.6693107165335309
200297,200277,0.5114364320905412
275369,275369,0.6967745597345152
275479,275126,0.3092083160717265
200369,200369,0.8125712647776261
375959,375959,1.0
115994,115914,0.45948471111405664
224478,224512,0.23628209463210084
214035,214035,0.9821920289855072
100231,100232,0.24705979208108034
375964,375964,0.5712310470915333
275441,275441,0.8704166666666667
275442,275442,1.0
375958,375958,0.7686391063364962
132938,132938,0.9280852758352758
235377,235377,0.7393939393939394
264399,216479,0.26089544566921935
175830,175836,0.9499675324675324
175907,175907,0.86133841770535
375955,375955,0.582000899336609
264389,264705,0.8163254122954114
275257,275257,0.5246389285726132
200124,200124,0.98292
375957,375957,0.994508547008547
200278,200278,0.893884198792316
200124,200124,0.7359126324394311
100230,100232,0.24705979208108034
215603,115946,0.1655764747300892
188135,175907,0.4016055319647211
160364,160405,0.14027902948148396
150071,150071,0.8122448650882395
200511,200511,0.3156210114530274
264478,264478,0.9520655248473427
275621,275137,0.19753703197106356
278435,200438,0.3134494953516597
200125,200125,0.9822754402368709
200513,200513,0.6388216174739224
200594,200591,0.48833860286178854
315931,315931,0.6102118192149664
264808,264808,0.5579055679997089
275542,275542,0.691873517973582
364287,364287,0.36548213892658027
275388,275388,0.34093885398427576
246435,246435,0.36021106947425474
178885,178885,0.6576980095228008
275271,275271,0.3418170267392659
164906,164903,0.41550229727956844
264037,264037,1.0
301498,301498,0.798409090909091
215671,215671,0.6795366846742182
200552,200512,0.24521686623249006
378104,378104,0.7970308536492746
332166,332166,1.0
275134,275134,0.976577918376653
264705,264808,0.3513204799098611
375031,375031,0.7744444444444444
375957,375957,0.7977209414443251
275479,275443,0.6026525474494534
275442,275442,0.9716666666666666
301498,301498,0.9914285714285714
275367,275367,0.5299807708921666
178125,178990,0.22773519269183698
314124,314124,0.9918308270676691
178125,178125,0.3795707092268536
105016,105016,0.5666454311454312
200122,200122,0.4844359592761128
375957,375957,0.994508547008547
246011,246011,0.75
346071,346071,0.5052559528827966
275124,275124,0.9637330645193871
275441,275441,1.0
375959,375959,0.37139191611310063
264125,264125,0.8659686498766461
175835,175835,0.8432458068675015
275129,275056,0.35
346061,346061,0.4481699216552929
124964,124964,0.7551647113490616
264298,264258,0.9024104593728163
232785,232785,0.77
132798,132798,0.8816898113454219
275442,275442,1.0
264398,264718,0.17390721251000357
315931,375021,0.2353434526280895
264808,264808,0.5437819814988933
275259,275543,0.26771770048315946
175907,175907,0.9794642857142857
100911,100910,0.27814569028792724
175907,100892,0.38785584753732055
278434,278434,0.7003637005666306
100892,100892,0.8881030118578557
246397,246397,0.9187598722402014
232737,232737,0.4141792110924482
275137,275124,0.21375901240676268
100911,100911,0.30062481066790603
264131,264131,0.26202639321533144
137791,137791,0.6594458874458873
234964,234964,0.47052721554138904
203377,201377,0.6633488584858553
375958,375958,0.865044688113893
101963,101963,0.9959583333333333
275443,275443,0.8860620068615411
164991,164991,0.5155424285648096
